FT,FullK,diffKD,OB,OS,vol,s15,s30,s60,ToD,Inertias,percBB,spreadRSI,ADX,RSI,Wpercent,acc,CLASS
1640954100000,91.6667,1.6082,1,0,538,1.25,7.25,1,455,1449.6523,105.5495,-3.0922,23.8753,55.475,-8.3333,5.5,_4up
1640954400000,93.617,1.3002,1,0,1209,3,7.5,3.75,460,3095.5601,141.6141,6.2389,24.1711,64.2993,-6.383,6.75,_2dnR
1640954700000,91.4894,-0.7683,1,0,846,2.5,5.5,4,465,2194.732,123.0142,-2.8011,24.4423,63.0599,-8.5106,5.75,_2dnR
1640955000000,97.8723,3.5461,1,0,880,3.5,4.5,5.75,470,2299.09,120.0958,-2.0188,24.8209,65.252,-2.1277,6.75,_1dn
1640955300000,88,-4.4539,1,0,851,-0.25,3,6.5,475,2355.17,102.8703,0.3242,25.5566,62.5524,-12,6.5,_1dn
1640955600000,78,-9.9574,0,0,1147,-1.25,1.5,7.25,480,2998.1809,78.3769,0.4103,25.0427,56.21,-22,6,_3upR
1640955900000,78,-3.3333,0,0,583,-1.75,1.75,8.75,485,1510.8314,72.4385,-2.0805,24.3454,56.21,-23.913,8,_3upR
1640956200000,76,-1.3333,0,0,768,-1.5,-1.75,6,490,2162.4219,58.7787,-1.1656,24.1873,54.8854,-32.4324,2.25,_3upR
1640956500000,84,4.6667,0,0,755,0.5,-0.5,5.25,495,2164.7363,82.3575,-1.0245,23.7916,59.0919,-25,1.25,_2dnR
1640956800000,82,1.3333,1,0,518,0.25,-1.25,3.25,500,1601.8143,66.0779,-5.9967,23.4289,57.6265,-36,-2.75,_4up
1640957100000,84,0.6667,1,0,735,0.75,-0.5,2.5,505,2332.1456,71.0166,-3.7575,23.7995,58.7426,-40,-4.25,_4up
1640957400000,82,-0.6667,1,0,525,0,0.25,2,510,1932.837,50,-6.675,24.1393,57.1018,-47.3684,-5.25,_3upR
1640957700000,88.2353,3.4902,1,0,1479,1.75,2.25,4.25,515,4425.7628,160.7698,8.991,25.9851,65.5096,-26.087,-5,_2dnR
1640958000000,88.0952,1.9851,1,0,662,1.75,2.75,1.25,520,2026.3005,147.6265,-4.0099,27.677,66.4074,-26.3158,-4.5,_1dn
1640958300000,72.973,-10.1282,0,0,682,1,1,0.25,525,2120.3657,76.8866,-1.9521,28.5898,58.1508,-52.6316,-4.75,_3upR
1640958600000,80,-0.3561,1,0,980,0,1.75,0.75,530,2769.002,121.8283,7.2005,27.7369,62.2473,-31.5789,-2.5,_2dnR
1640958900000,48,-18.991,0,0,777,-2,-0.25,-0.5,535,2176.5882,36.4905,3.7177,26.9551,52.4464,-68.4211,-2.75,_3upR
1640959200000,62.5,-1,0,0,756,0.25,1.25,1.5,540,2025.858,80.0676,0.3556,26.2384,56.6967,-47.3684,-0.25,_2dnR
1640959500000,73.913,12.442,0,0,658,0,0,2.25,545,2084.4681,108.2568,-2.5647,26.1714,59.6476,-33.3333,-1.5,_1dn
1640959800000,52.6316,-10.3833,0,0,892,1,-1,1.75,550,2689.182,62.4844,-1.0836,25.49,55.5202,-50,0.5,_1dn
1640960100000,31.5789,-21.1289,0,0,1212,-1.25,-0.75,0.25,555,3286.0206,2.5593,8.1119,23.8882,50.4432,-72.2222,-0.5,_4up
1640960400000,36.8421,-3.5088,0,0,870,-1.5,-1.5,0.25,560,2408.9646,13.2088,-0.749,22.4199,51.649,-66.6667,-0.25,_4up
1640960700000,26.3158,-5.2632,0,0,1931,-1.25,-0.25,-0.5,565,4368.8142,-15.0011,-4.1854,21.3058,49.0453,-77.7778,0.25,_4up
1640961000000,97.9167,44.2251,0,0,25689,10.5,9,10.5,570,11769.9703,209.2162,30.0134,23.9042,76.3542,-2.0833,8.75,_1dn
1640961300000,90.3846,18.8456,0,0,16053,10.25,8.5,8.5,575,4934.6354,159.6023,4.8084,26.5157,76.3542,-9.6154,6,_1dn
1640961600000,37.037,-38.0757,0,0,16029,3.75,2.5,1.5,580,3717.6587,63.6253,22.9972,25.6842,54.1509,-62.963,-0.5,_1dn
1640961900000,20.3704,-28.8936,0,0,16697,-8.75,1.5,0.5,585,3092.2099,31.6447,7.88,23.5652,48.9724,-79.6296,0.5,_1dn
1640962200000,51.8519,15.4321,0,0,11628,-4.5,5.5,3.75,590,1889.7774,85.9233,5.2698,21.6229,57.3725,-48.1481,3.25,_1dn
1640962500000,19.2982,-11.2086,0,0,13935,-3,0.75,0.5,595,1989.691,16.6512,14.7703,20.6862,47.3654,-80.7018,0.75,_2dnR
1640962800000,31.7073,-2.5785,0,0,22481,-3,-12,-3.25,600,3314.9283,-10.7048,11.6316,20.3356,43.2505,-68.2927,-13.5,_4up
1640963100000,51.2195,17.1445,0,0,15643,-3.25,-8,0.25,605,2319.155,41.0467,4.645,19.0823,50.7227,-48.7805,-8.25,_2dnR
1640963400000,43.9024,1.626,0,0,9931,0.25,-3,-0.5,610,1572.7626,22.2052,-2.0689,17.9335,48.1302,-56.0976,-2,_4up
1640963700000,64.6341,11.3821,0,0,10535,7,3.75,5,615,1792.827,72.4087,2.756,16.8973,55.2067,-35.3659,4.25,_1dn
1640964000000,42.6829,-7.7236,0,0,9508,-1.75,-5,0.25,620,1660.4007,13.3809,0.368,15.8502,47.6912,-57.3171,-3.75,_1dn
1640964300000,57.3171,2.439,0,0,7702,2.5,3,3.5,625,1456.4129,48.8679,-1.3631,14.8904,52.4036,-42.6829,3,_1dn
1640964600000,29.2683,-13.8211,0,0,12233,-7,-0.25,-12.5,630,2669.6129,-21.0714,4.4173,14.3882,44.0973,-70.7317,-9.75,_2dnR
1640964900000,26.8293,-10.9756,0,0,11850,-3,-5,-13,635,2741.0204,-28.432,-1.4752,14.5409,43.444,-73.1707,-13.5,_4up
1640965200000,30.4878,1.626,0,0,7533,-5.5,-3,-5.75,640,1811.3254,-4.1939,-2.7574,15.0154,44.7825,-61.5385,-5.25,_4up
1640965500000,28.0488,-0.4065,0,0,5829,0,-7.25,-3.75,645,1522.3454,-4.2267,-4.4888,14.9527,44.0248,-64.6154,-8.75,_3upR
1640965800000,41.4634,8.1301,0,0,9704,3,0,-5.25,650,2526.956,52.1653,2.8301,14.0705,49.1839,-47.6923,-5.5,_2dnR
1640966100000,47.561,8.5366,0,0,6560,3.5,-2,1,655,1747.4083,76.5784,-5.6689,12.9234,51.4048,-32.7586,-2.75,_2dnR
1640966400000,37.8049,-4.4715,0,0,8204,2,2,1.5,660,2363.0939,32.8571,1.9686,12.6207,47.7613,-56.25,14,_3upR
1640966700000,35.3659,-4.878,0,0,5856,-1.25,1.75,-3.25,665,1917.8852,27.5312,-4.9464,12.5497,46.8555,-60.4167,10,_4up
1640967000000,50.7692,9.4559,0,0,5193,-1.5,2,-1,670,1796.8825,50.4513,0.0312,11.8351,48.9671,-52.0833,5,_4up
1640967300000,61.5385,12.3139,0,0,5288,2.25,4.25,-3,675,1854.308,105.2413,-1.2136,11.3975,52.5651,-30.2326,0.75,_2dnR
1640967600000,63.0769,4.6154,0,0,3674,3.25,1.75,1.75,680,1511.9636,105.6859,-7.2169,10.9964,53.0806,-22.5,7,_1dn
1640967900000,74.1379,7.8868,0,0,3907,2.75,1,-1,685,1741.4051,126.2713,-7.7314,10.6287,54.1675,-17.5,-1.75,_2dnR
1640968200000,54.1667,-9.6272,0,0,3767,-1,1.25,3.25,690,1947.7012,71.8797,-2.7225,10.1707,49.7661,-27.7778,1.75,_2dnR
1640968500000,47.9167,-10.8238,0,0,4066,-2,1.25,2.75,695,2246.2492,42.3692,-5.2455,10.4877,47.9447,-36.1111,6,_2dnR
1640968800000,58.3333,4.8611,0,0,3158,-1.25,1.5,3.25,700,1892.8774,77.5396,-5.1811,10.1753,51.1925,-23.5294,4,_1dn
1640969100000,60.4651,4.8934,0,0,2881,0,-1,3.25,705,1920.3538,48.9766,-2.793,9.4497,49.8357,-29.4118,6.5,_2dnR
1640969400000,40,-12.9328,0,0,4600,-1.75,-3.75,-2,710,2937.9668,-45.6255,1.1819,10.434,43.5411,-71.4286,-3.5,_2dnR
1640969700000,25,-16.8217,0,0,6761,-4.75,-5.75,-4.75,715,3827.6871,-58.7222,-0.9582,11.4374,40.2162,-89.6552,-3.75,_3upR
1640970000000,52.7778,13.5185,0,0,7410,-1.75,-1.75,-0.5,720,3667.0605,13.8762,2.3356,13.0374,46.8567,-45.7143,-3.5,_1dn
1640970300000,41.6667,1.8519,0,0,2977,0,-2,-0.75,725,1530.9361,-11.3971,-6.4968,14.1582,44.4622,-57.1429,-3.75,_1dn
1640970600000,30.5556,-11.1111,0,0,3666,0.25,-4.5,-2.75,730,1851.1807,-24.5858,-4.1295,15.9316,42.1144,-68.5714,-6.25,_2dnR
1640970900000,9.7561,-17.57,0,0,9007,-4.75,-6.75,-7.75,735,3736.9598,-58.4496,-3.6246,18.4511,35.9089,-90,-11,_3upR
1640971200000,29.2683,6.075,0,0,6610,-2,-2,-6,740,2591.305,-6.4942,-5.4739,20.7607,42.1123,-70,-4,_4up
1640971500000,21.9512,1.626,0,0,4760,-2,-1.5,-7.25,745,1973.7874,-12.9414,-5.9534,22.1246,40.5083,-77.5,-2.5,_4up
1640971800000,20,-3.7398,0,0,3007,1,-3.75,-5.75,750,1429.7297,-8.0223,-9.3575,23.5458,39.955,-78.9474,-5.25,_4up
1640972100000,70,32.6829,0,0,5378,4,2,0,755,2370.7314,103.3805,5.5933,22.0345,53.7424,-26.3158,1,_3upR
1640972400000,72.5,18.3333,0,0,3702,5,3,-1.25,760,1631.7579,114.293,-5.6152,20.3981,54.3146,-23.6842,2,_4up
1640972700000,55,-10.8333,0,0,3575,3.5,4.5,-2.25,765,1892.5627,80.4061,-2.6031,19.6981,49.6269,-29.0323,5.5,_4up
1640973000000,72.5,5.8333,0,0,4563,0.5,4.25,2.25,770,2614.5343,116.3727,-1.5575,18.7788,53.9616,-6.4516,8,_4up
1640973300000,95.9184,21.4456,0,0,7924,4.75,9.5,8,775,4032.7635,165.0865,6.1318,18.5385,62.9138,-4.0816,15.25,_3upR
1640973600000,92.5926,5.5889,1,0,5703,7,10.5,6.75,780,2649.425,146.7841,1.4755,18.7675,64.1802,-7.4074,12.25,_2dnR
1640973900000,89.4737,-3.1879,1,0,4571,5.5,6,7.75,785,2181.0134,129.9881,0.8947,19.2415,64.6196,-10.5263,7.75,_2dnR
1640974200000,87.7193,-2.2092,1,0,2727,0.75,5.5,8.25,790,1344.9782,113.7846,-2.5427,19.6761,63.7664,-12.2807,9.5,_3upR
1640974500000,82.4561,-4.0936,1,0,3704,-0.75,6.25,10.75,795,1818.0168,97.1991,0.6714,19.3073,61.1251,-17.5439,13,_4up
1640974800000,87.7193,1.7544,1,0,3550,-0.25,5.25,9.5,800,1804.3572,98.129,1.907,19.1901,62.8058,-13.4615,7.5,_3upR
1640975100000,94.7368,6.4327,1,0,2486,1.25,1.75,11.25,805,1565.3889,103.5803,0.9338,19.1973,65.0063,-5.7692,3.25,_1dn
1640975400000,95.2381,2.6734,1,0,5625,3.25,2.5,13,810,3554.9011,120.8371,7.1114,19.9676,68.0952,-5.3571,6.5,_1dn
1640975700000,80.9524,-9.3567,1,0,3066,0.5,0,6,815,2074.701,76.8149,2.9308,20.6736,59.5009,-27.907,-2,_2dnR
1640976000000,65.0794,-15.3439,0,0,4151,-3.25,-2,3.25,820,2629.7409,25.5051,0.0007,19.7369,51.6061,-51.1628,-5.5,_4up
1640976300000,68.254,-3.1746,0,0,3263,-4.25,-1,5.25,825,2107.445,17.6366,-3.8832,18.4126,52.9677,-47.619,-5.5,_4up
1640976600000,74.1379,4.9808,0,0,2138,-0.75,-0.25,4.75,830,1475.0262,35.8045,-2.1137,17.6215,56.3193,-42.8571,-4.75,_4up
1640976900000,87.931,11.1567,0,0,6032,3.75,0.5,2.25,835,3555.9239,109.4731,-1.6677,17.9063,61.1515,-28,-9,_2dnR
1640977200000,92.8571,7.8818,1,0,5999,4,-0.25,2.25,840,3486.2745,123.5699,-0.2653,18.9091,62.8335,-16,-10.75,_1dn
1640977500000,76,-9.5961,0,0,6027,2.5,1.75,1.75,845,3128.2894,105.8447,0.7734,20.4675,61.8596,-37.5,-4,_1dn
1640977800000,66,-12.2857,0,0,3232,-0.75,3,1,850,1734.7801,61.3137,-2.7057,20.9946,57.0373,-53.125,-2.25,_2dnR
1640978100000,40.8163,-20.1224,0,0,6769,-4.5,-0.5,-1.5,855,3207.616,-28.3082,2.6915,19.5514,47.3692,-90.625,-6.75,_4up
1640978400000,26.1905,-18.1451,0,0,3360,-4.75,-2.25,-2.5,860,1528.6116,-26.8884,-1.6196,17.9719,45.953,-93.9394,-7.5,_4up
1640978700000,30.303,-2.1336,0,0,5568,-1.75,-2.25,-1.75,865,2570.7388,31.666,0.6687,16.9078,52.1903,-69.697,-4,_3upR
1640979000000,36.3636,5.4113,0,0,4622,2,-2.5,-2.75,870,2234.0747,51.9021,0.6447,16.8707,53.6492,-63.6364,-5,_2dnR
1640979300000,51.5152,12.1212,0,0,3439,3.75,-1,0.75,875,1823.4997,87.2678,-2.5206,16.8368,57.2102,-48.4848,-1,_1dn
1640979600000,42.4242,-1.0101,0,0,2729,1.25,-0.75,2.5,880,1475.7025,59.3044,-4.8739,16.9265,54.471,-57.5758,1.75,_1dn
1640979900000,27.2727,-13.1313,0,0,3187,-0.75,1.25,0.75,885,1992.7929,16.2414,-1.648,16.1586,50.1089,-72.7273,2.25,_3upR
1640980200000,15.1515,-13.1313,0,0,4680,-2.75,0.75,-1.5,890,2765.2886,-8.9222,-1.4573,14.9737,46.8356,-84.8485,1.25,_4up
1640980500000,18.9189,-1.5288,0,0,7191,-2.75,-1.5,-4,895,3980.2055,-12.29,1.1206,14.71,45.2242,-81.0811,-2.25,_3upR
1640980800000,54.0541,24.6792,0,0,10022,1.5,1,-1.5,900,4589.8003,93.8389,7.5951,14.5148,55.9668,-45.9459,1.25,_2dnR
1640981100000,48.6486,8.1081,0,0,5410,2.5,-0.5,-1.75,905,2331.5448,86.4575,-2.2714,14.3358,54.1833,-35.7143,-2.5,_2dnR
1640981400000,24.3243,-18.018,0,0,5761,0.25,-2.25,-3,910,2274.7915,8.4748,2.7727,13.5705,46.8538,-66.6667,-5.25,_4up
1640981700000,51.3514,9.9099,0,0,6818,-0.25,1.25,2.75,915,2448.0121,97.573,2.8221,12.4477,54.3405,-29.6296,2,_2dnR
1640982000000,45.9459,5.4054,0,0,6383,-0.25,2.25,2.75,920,2198.0372,71.3882,-0.8007,11.4185,52.7201,-37.037,4.25,_3upR
1640982300000,75.6757,18.018,0,0,8767,4.75,5,3.75,925,2909.4919,153.0213,3.6906,12.2694,59.8953,-15.1515,7.5,_2dnR
1640982600000,35.1351,-17.1171,0,0,9042,-1.5,-1.75,-0.75,930,3068.8754,24.0192,9.4192,12.4071,48.8639,-63.8889,0.75,_3upR
1640982900000,52.7778,-1.7518,0,0,8233,0.5,0.25,-0.25,935,2618.9037,78.0018,-3.3568,12.372,52.6679,-47.2222,1.25,_1dn
1640983200000,77.7778,22.5475,0,0,11385,-0.25,4.75,2.5,940,3220.0698,136.1934,-1.5749,13.5819,57.8043,-22.2222,5.25,_1dn
1640983500000,44.186,-14.0612,0,0,17893,1.5,0,1.25,945,4150.8089,64.0933,3.4365,15.7827,51.6856,-55.814,-1.25,_1dn
1640983800000,2.7397,-38.8281,0,0,46093,-11.75,-11.25,-9,950,6491.3064,-99.8233,17.789,16.0253,32.2422,-97.2603,-12,_4up
1640984100000,10.7143,-8.4991,0,1,118411,-14.75,-15.25,-10,955,8000.3477,-62.9586,7.6983,16.8905,31.1541,-89.2857,-13.25,_4up
1640984400000,28.5714,14.5629,0,0,35455,-8.75,-7.5,-9.25,960,2127.7153,-11.3014,9.3448,16.3054,39.5058,-71.4286,-8.5,_3upR
1640984700000,26.1905,4.3651,0,0,8954,2.25,-9.5,-9.25,965,535.5822,-5.8519,-0.6654,15.7691,38.8208,-73.8095,-8.75,_2dnR
1640985000000,32.1429,3.1746,0,0,5351,4.5,-10.25,-5.75,970,328.6716,11.479,0.7598,15.0177,41.5833,-67.8571,-8.25,_2dnR
1640985300000,32.1429,1.9841,0,0,1320,1,-8,-8.25,975,87.4519,17.5905,-2.6427,14.329,41.5833,-67.8571,-9.75,_2dnR
1640985600000,21.4286,-7.1429,0,0,911,-1,1.25,-10,980,76.4048,4.9,-0.9363,14.1116,37.9158,-78.5714,-0.75,_3upR
1640985900000,25,-1.1905,0,0,881,-1.5,3,-12.25,985,238.1455,18.3619,-2.2618,13.9967,39.8451,-75,-2.25,_2dnR
1640986200000,22.619,-0.3968,0,0,741,-2,-1,-8.75,990,583.1981,19.6894,-3.441,13.8915,38.9645,-77.381,0.5,_2dnR
1640986500000,23.8095,0,0,0,831,0.5,-0.5,-10,995,1183.1122,28.693,-3.6064,13.6683,39.6915,-76.1905,-0.75,_2dnR
1640986800000,17.8571,-3.5714,0,0,559,-1.5,-3,-13.25,1000,1522.3978,17.8312,-1.0834,13.9708,37.2701,-82.1429,-7.75,_3upR
1640987100000,15.4762,-3.5714,0,1,677,-1.5,-3.5,-11.5,1005,2100.9561,-5.0791,-1.2878,14.4481,36.3036,-77.9661,-3.5,_4up
1640987400000,20.2381,2.381,0,0,516,-0.75,-0.25,1,1010,1752.2326,27.5011,-1.1555,14.99,39.7143,-54.0541,11,_4up
1640987700000,20.2381,1.5873,0,0,563,0.5,-1,2,1015,2068.7849,14.6447,-3.4747,15.3182,39.7143,-68.9655,14,_4up
1641164400000,76.1905,37.3016,0,0,4682,13,11.25,10.25,1080,8555.617,207.3964,2.4566,17.7639,65.5266,-24.2857,18.75,_3upR
1641164700000,80.9524,21.8254,0,0,1588,12.75,12,11.5,1085,2650.2772,164.436,-3.6126,20.0058,66.8446,-18.5714,21.5,_3upR
1641165000000,75,-2.381,0,0,1138,2,12,9,1090,1780.7729,130.4598,-6.3993,22.0608,63.5323,-25.7143,22.5,_3upR
1641165300000,90.1235,8.0982,1,0,1191,2.25,15.25,11.5,1095,1766.5037,132.8725,-4.706,24.1855,67.0903,-11.4286,23.25,_2dnR
1641165600000,86.4198,2.572,1,0,1648,0.5,13.25,13,1100,2189.1136,113.5086,-5.0322,26.3686,65.0143,-15.7143,12,_2dnR
1641165900000,86.3014,-1.3135,1,0,857,2,4,12.5,1105,1106.8692,105.1315,-5.9222,27.6738,65.4036,-14.2857,10.5,_2dnR
1641166200000,77.1429,-6.1451,0,0,827,-2,0.25,11.5,1110,1633.9477,86.6209,-5.5207,28.9282,60.9637,-22.8571,1.5,_3upR
1641166500000,78.5714,-2.1005,0,0,378,-1,-0.5,11.5,1115,895.7445,82.0719,-8.0583,30.078,61.4397,-21.4286,0,_3upR
1641166800000,77.1429,-0.4762,0,0,433,-1.75,0.5,12.5,1120,1161.003,73.681,-7.4101,30.6444,60.6332,-22.8571,3.5,_3upR
1641167100000,82.8571,3.3333,0,0,259,1,-1,14.25,1125,841.7817,76.3158,-7.237,31.4597,62.7659,-17.1429,2.5,_3upR
1641167400000,82.8571,1.9048,1,0,262,1,-0.25,13,1130,1243.9201,69.8589,-8.5441,32.282,62.7659,-17.9104,0,_3upR
1641167700000,85.7143,1.9048,1,0,440,1.5,-0.25,4,1135,2425.7573,101.904,-6.9177,33.2662,63.9286,-37.037,1,_2dnR
1641168000000,91.4286,4.7619,1,0,905,1.5,2.5,2.75,1140,4845.4942,142.0679,-6.4164,34.6675,66.2296,-28.5714,-8.75,_3upR
1641168300000,94.2857,3.8095,1,0,495,2,3,2.25,1145,2540.0771,142.0864,-9.3194,35.952,67.3651,-19.0476,-9.25,_3upR
1641168600000,85.7143,-4.7619,1,0,508,0,1.5,2,1150,2537.7536,61.6437,-5.3192,37.1294,60.6869,-47.619,-10.5,_4up
1641168900000,92.8571,1.9048,1,0,737,0,1.75,0.75,1155,3155.6492,122.2984,-5.7439,37.9651,63.937,-23.8095,-13.25,_3upR
1641169200000,96,4.4762,1,0,1620,2.25,4.25,4,1160,4936.0953,173.3701,-3.8635,39.5655,69.4478,-10.3448,-9,_3upR
1641169500000,97.2222,1.8624,1,0,1598,4.25,4.5,4.25,1165,3908.9343,155.3714,-6.8863,41.0983,70.903,-3.3333,-9,_3upR
1641169800000,84.375,-8.1574,1,0,933,2.75,2.75,5.5,1170,2271.8156,125.3216,-7.9175,42.639,68.5292,-15.625,2.75,_4up
1641170100000,83.7838,-4.6766,1,0,849,1,3.5,6.5,1175,1950.7427,131.2477,-3.7508,44.3726,70.6715,-16.2162,4,_3upR
1641170400000,92.5,5.6137,1,0,933,2,6.25,8,1180,2007.7687,142.6613,-5.4247,46.1409,73.6111,-8.1081,6,_3upR
1641170700000,97.7273,6.3903,1,0,953,4,6.75,8.5,1185,1987.095,145.7577,-4.9553,47.9877,76.2121,-2.6316,7.75,_2dnR
1641171000000,88.8889,-4.1498,1,0,644,2.25,3.25,7.75,1190,1564.5184,118.617,-6.6311,49.7361,72.3238,-12.8205,3.75,_2dnR
1641171300000,91.4894,-1.2125,1,0,1012,1.5,3.5,8,1195,2729.2532,119.5024,-2.1904,51.3389,73.783,-10.8108,3.5,_3upR
1641171600000,76.5957,-9.0623,0,0,1050,-1.5,2.25,5,1200,2769.4216,80.7252,-1.7225,52.1368,65.0527,-29.7297,-0.25,_4up
1641171900000,85.1064,0.7092,1,0,589,-0.25,2.25,5.75,1205,1630.894,92.494,-8.1206,52.8682,67.4533,-18.9189,-0.5,_3upR
1641172200000,91.6667,7.2104,1,0,1449,1,2.5,8.75,1210,3649.2329,122.3779,-3.4227,54.2584,71.2267,-9.7561,1,_2dnR
1641172500000,95.5556,4.7794,1,0,1137,3,1.75,8.25,1215,2775.0171,128.9764,-7.6402,55.5328,72.2302,-5.7143,-0.25,_2dnR
1641172800000,93.3333,-0.1852,1,0,930,2,1.75,5.25,1220,2165.0402,112.4785,-10.1314,56.7011,70.8818,-10.3448,-2.25,_1dn
1641173100000,82.9268,-7.6784,1,0,756,-0.75,0.25,3.75,1225,1836.227,77.731,-1.0963,56.3173,65.5426,-26.9231,-4.25,_1dn
1641173400000,73.1707,-9.9729,0,0,603,-2,0.75,3.25,1230,1583.6782,35.172,-4.8872,55.2916,60.5658,-42.3077,-2,_1dn
1641173700000,56.0976,-14.6341,0,0,1339,-3.75,-1.75,0.5,1235,3090.178,-41.5811,3.3413,51.449,52.8976,-78.2609,-5.25,_2dnR
1641174000000,34.1463,-20.3252,0,0,1795,-4.75,-5.75,-3.25,1240,3921.0308,-73.046,4.0321,48.012,44.9205,-84.375,-12.25,_2dnR
1641174300000,17.1429,-18.6527,0,0,1524,-4.5,-6.5,-5,1245,3141.814,-50.1424,0.5958,45.1702,43.3362,-85.2941,-13.5,_2dnR
1641174600000,35.2941,6.433,0,0,891,-0.75,-4.75,-3,1250,1847.4735,-0.564,0.1531,41.7811,50.0611,-64.7059,-8.25,_1dn
1641174900000,17.6471,-5.7143,0,0,632,-0.25,-5,-5,1255,1334.3846,-19.3141,1.1482,38.8498,45.0605,-82.3529,-8.75,_2dnR
1641175200000,10.8108,-10.4399,0,0,742,-1,-5.5,-4.75,1260,1535.1227,-27.4752,1.3425,37.1436,41.3093,-89.1892,-7.75,_3upR
1641175500000,13.1579,-0.714,0,1,988,-2.75,-3.5,-5.5,1265,2153.6894,-14.2921,-0.2352,35.732,41.3093,-86.8421,-6,_3upR
1641175800000,26.3158,9.5543,0,0,728,0.25,-0.25,-6,1270,1895.254,14.1986,-0.4758,33.9712,46.5998,-73.6842,-2.75,_2dnR
1641176100000,18.4211,-0.8772,0,1,384,0.25,-0.5,-7,1275,1260.7861,7.3039,-4.4224,32.1205,44.0035,-81.5789,-2,_3upR
1641176400000,21.0526,-0.8772,0,0,311,0.75,-2,-6.75,1280,1177.7998,17.9355,-5.2507,30.6176,45.1155,-78.9474,-4,_2dnR
1641176700000,21.0526,0.8772,0,0,259,-0.25,-0.25,-5.5,1285,1088.2983,23.444,-6.6278,29.2399,45.1155,-75.7576,-0.75,_3upR
1641177000000,39.4737,12.2807,0,0,477,2.25,2.25,-3,1290,2173.8025,103.4522,1.7068,27.1339,52.906,-44.4444,1.5,_2dnR
1641177300000,21.0526,-6.1404,0,0,623,0,0.75,-2.75,1295,3210.6096,29.6405,3.7847,25.8392,45.8121,-57.8947,2.5,_3upR
1641177600000,36.8421,4.386,0,0,343,1.5,1.25,0.75,1300,2051.8141,113.1131,-0.0199,24.6525,51.8492,-22.2222,6.75,_3upR
1641177900000,28.9474,0,0,0,297,-1.25,1.25,0.5,1305,1843.2282,67.7817,-2.3333,24.0015,48.8788,-38.8889,7.75,_3upR
1641178200000,31.5789,-0.8772,0,0,329,1,1,-1,1310,2025.7507,92.1078,-5.0108,22.8131,49.9221,-33.3333,5.75,_2dnR
1641178500000,48.4848,12.1478,0,0,391,0.75,2,1.75,1315,2278.7518,135.2069,-3.4534,22.793,54.0168,-11.1111,7.25,_1dn
1641178800000,55.5556,10.3491,0,0,483,1,-0.25,2.25,1320,2808.7886,110.8698,-4.0582,23.1515,52.8385,-21.0526,5.5,_1dn
1641179100000,57.8947,3.9164,0,0,354,0,0.75,1.5,1325,2310.0538,45.8761,-2.3985,22.5561,48.2461,-47.0588,4.5,_2dnR
1641179400000,26.3158,-20.2729,0,0,341,-2.75,-2,-1,1330,2226.3194,-33.7139,1.9149,20.8884,42.2388,-93.3333,-2,_4up
1641179700000,26.3158,-10.5263,0,0,355,-2.75,-1.5,-0.25,1335,2257.2174,-26.4866,-0.7361,19.8059,42.2388,-82.3529,-1,_3upR
1641180000000,36.8421,7.0175,0,0,185,-1,-1,-0.25,1340,1256.4065,2.526,-2.8675,18.5519,44.9576,-70.5882,0.75,_2dnR
1641180300000,57.8947,17.5439,0,0,389,1.5,-1.25,0.75,1345,2645.186,52.2565,0.5858,17.8053,50.0837,-47.0588,-0.75,_2dnR
1641180600000,47.3684,0,0,0,407,1,-1.75,-1.75,1350,2872.0262,30.9307,-1.4354,17.3395,47.6625,-58.8235,-4,_2dnR
1641180900000,23.5294,-19.4014,0,0,193,0,-1.25,-0.5,1355,1479.297,-7.114,-3.0319,16.3557,44.1685,-76.4706,-2,_3upR
1641181200000,52.9412,11.6615,0,0,278,-0.25,1.5,-0.5,1360,2205.5674,65.587,1.5783,15.068,50.7349,-47.0588,0.5,_2dnR
1641181500000,41.1765,1.9608,0,0,154,0,1,-0.5,1365,1374.6049,39.1841,-5.1106,13.8877,48.2582,-58.8235,0,_2dnR
1641181800000,47.0588,0,0,0,184,1,1,-0.25,1370,1643.3567,56.1231,-5.2674,13.2242,49.6002,-52.9412,-0.25,_2dnR
1641182100000,52.9412,5.8824,0,0,180,0.25,-0.25,-1.25,1375,1848.5288,82.1313,-1.6691,12.2353,50.987,-47.0588,-2,_2dnR
1641182400000,23.5294,-17.6471,0,0,321,-1.25,-0.75,-2.5,1380,3512.329,-1.1694,1.7409,11.9024,44.3332,-71.4286,-0.75,_3upR
1641182700000,41.1765,1.9608,0,0,283,-0.5,0.75,-0.5,1385,2897.2893,66.7357,-3.7139,11.5972,48.714,-41.6667,0,_2dnR
1641183000000,29.4118,-1.9608,0,0,78,-1,-0.75,0.5,1390,931.5661,15.6127,-7.0779,11.3175,46.0768,-58.3333,1.25,_3upR
1641183300000,41.1765,3.9216,0,0,304,0.5,-0.5,1,1395,3227.329,57.0014,0.9299,11.0611,49.0838,-50,1.5,_3upR
1641183600000,35.2941,0,0,0,114,-0.25,-0.75,0.5,1400,1276.4144,25.8316,-3.2064,10.826,47.6349,-60,0.75,_3upR
1641183900000,35.2941,-1.9608,0,0,96,0.5,-0.75,-1,1405,1150.4314,31.8289,-5.2051,10.6105,47.6349,-60,0.5,_3upR
